cnote,dispatch_time,dispatch_date,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability,ODA,trip_category
1003118977,5/1/2019 11:53,5/1/2019,IFF Fragrance,1899,MAAT2,391810,830536,BP1223,ODA_1_1,1,NP
1003015446,5/1/2019 11:53,5/1/2019,SEW Eurodrive India Pvt. Ltd.,400,MAAT1,391243,830536,BP1223,ODA_1_1,1,NP
1003015447,5/1/2019 11:53,5/1/2019,SEW Eurodrive India Pvt. Ltd.,715,MAAT1,391243,830536,BP1223,ODA_1_1,1,NP
1003303763,5/1/2019 10:39,5/1/2019,Sun Pharma Laboratories Ltd.,9,BOMT1,712103,830537,BP1697,ODA_1_1,1,NP
2000821347,5/1/2019 11:09,5/1/2019,RETAIL,84,IDRT1,263139,830539,BP1112,ODA_1_1,1,NP
2000839865,5/1/2019 11:09,5/1/2019,RETAIL,60,DELT1,263139,830539,BP1112,ODA_1_1,1,NP
1003165359,5/1/2019 11:09,5/1/2019,GABRIEL INDIA LTD AFTERMARKET,60,LKOT1,263139,830539,BP1112,ODA_1_1,1,NP
1002947186,5/1/2019 10:46,5/1/2019,J.G Hosiery (Pvt) Ltd-Zoiro,44,CJBT1,325205,830540,BP1228,ODA_3_5,3,DNP
1002993750,5/1/2019 10:46,5/1/2019,J.G Hosiery (Pvt) Ltd-Zoiro,106,CJBT1,325205,830540,BP1228,ODA_3_5,3,DNP
1003299213,5/1/2019 11:07,5/1/2019,IFF - Flavour,232,MAAT2,247667,830541,BP1287,ODA_1_1,1,NP
1003299202,5/1/2019 11:07,5/1/2019,IFF - Flavour,347,MAAT2,247667,830541,BP1287,ODA_1_1,1,NP
1002941038,5/1/2019 11:07,5/1/2019,SECUREXPRESS,60,LKOT1,247667,830541,BP1287,ODA_1_1,1,NP
1003000157,5/1/2019 11:07,5/1/2019,IFF - Flavour,23,MAAT2,247667,830541,BP1287,ODA_1_1,1,NP
1003299027,5/1/2019 11:07,5/1/2019,Henkel Adhesives Technologies India Private Limited,75,MAAT2,247667,830541,BP1287,ODA_1_1,1,NP
1003327164,5/1/2019 11:07,5/1/2019,Godrej& Boyce,3,BOMT1,247667,830541,BP1287,ODA_1_1,1,NP
2000808373,5/1/2019 11:07,5/1/2019,RETAIL,12,BOMT2,247667,830541,BP1287,ODA_1_1,1,NP
1003350248,5/1/2019 11:07,5/1/2019,ORIENT Electric Limited Switch Gears,20,NOIT1,247667,830541,BP1287,ODA_1_1,1,NP
1003300883,5/1/2019 10:52,5/1/2019,Mohan Clothing Company pvt ltd,4.38,BLRT1,522007,830556,BP1100,ODA_2_2,2,NP
1003299358,5/1/2019 10:52,5/1/2019,Schwing Stetter India Private Limtied,550,MAAT1,522237,830559,BP1100,ODA_1_1,1,NP
2000764637,5/1/2019 10:40,5/1/2019,RETAIL,10,IDRT1,176059,830560,BP1225,ODA_4_5,4,DNP
2000324791,5/1/2019 10:40,5/1/2019,RETAIL,50,AMDT1,176093,830560,BP1225,ODA_4_5,4,DNP
8000632788,5/1/2019 10:40,5/1/2019,RETAIL,12,DELT1,176061,830560,BP1225,ODA_5_5,5,DNP
2000534919,5/1/2019 11:38,5/1/2019,RETAIL,64,DELT1,835234,830569,BP1414,ODA_3_5,3,DNP
1003380515,5/1/2019 11:18,5/1/2019,Diversey India Hygiene Pvt. Ltd,294,BOMT1,416001,830575,BP1215,ODA_2_2,2,NP
1003311487,5/1/2019 11:24,5/1/2019,KHADI NATURAL HEALTHCARE,1356,DELT1,387411,830576,BP1057,ODA_1_1,1,NP
1003039185,5/1/2019 10:49,5/1/2019,Ashok Leyland Ltd,178,DELT1,311021,830578,BP1499,ODA_1_1,1,NP
1003309556,5/1/2019 10:49,5/1/2019,GRUNDFOS PUMPS,24,AMDT1,311021,830578,BP1499,ODA_1_1,1,NP
1003138786,5/1/2019 11:03,5/1/2019,CORDOVA PUBLICATIONS PVT.LTD,125,NOIT1,604306,830588,BP1028,ODA_1_1,1,NP
1003025386,5/1/2019 11:03,5/1/2019,RVB SHORLUBE INDUSTRY PRIVATE LTD,259,PNQT2,604305,830588,BP1028,ODA_2_2,2,NP
1002987575,5/1/2019 12:02,5/1/2019,RETAIL,21,AMDT1,485001,830594,BP1504,ODA_2_4,2,NP
1003053921,5/1/2019 12:02,5/1/2019,TCNS CLOTHING COMPANY  LIMITED,12,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
8000745867,5/1/2019 12:02,5/1/2019,Makita Power Tools India Pvt Ltd,421,BLRT1,485001,830594,BP1504,ODA_2_4,2,NP
2000829769,5/1/2019 12:02,5/1/2019,RETAIL,50,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
2000834774,5/1/2019 12:02,5/1/2019,RETAIL,63,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
1003042509,5/1/2019 12:02,5/1/2019,Groz Net Industries,132,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
8000779420,5/1/2019 12:02,5/1/2019,Aimil India Ltd.,20,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
1003187960,5/1/2019 12:02,5/1/2019,DORSET INDUSTRIES PRIVATE LIMITED,54.5,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
1003187984,5/1/2019 12:02,5/1/2019,DORSET INDUSTRIES PRIVATE LIMITED,106,DELT1,485001,830594,BP1504,ODA_2_4,2,NP
1003046105,5/1/2019 12:02,5/1/2019, Orient Electric Ltd (Lighting),10,NAGT1,485001,830594,BP1504,ODA_2_4,2,NP
1003315619,5/1/2019 12:14,5/1/2019,Xseed Education,19,BLRT1,326513,830603,BP1228,ODA_4_5,4,DNP
1003077787,5/1/2019 12:14,5/1/2019,NATURAL REMEDIES PVT LTD.,7,BLRT1,326502,830603,BP1228,ODA_4_5,4,DNP
6001000743,5/1/2019 12:14,5/1/2019,Xseed Education,24,BLRT1,326001,830603,BP1228,ODA_3_5,3,DNP
2000339920,5/1/2019 12:14,5/1/2019,Xseed Education,10,BLRT1,326513,830603,BP1228,ODA_4_5,4,DNP
8000760784,5/1/2019 12:14,5/1/2019,CAPITAL BUSINESS GROUP,20,DELT1,326001,830603,BP1228,ODA_3_5,3,DNP
2000863293,5/1/2019 11:05,5/1/2019,RETAIL,27,MAAT2,273303,830605,BP1606,ODA_1_1,1,NP
1002834169,5/1/2019 11:05,5/1/2019,DEWLITE INDUSTRIES,155,AMBT1,273303,830605,BP1606,ODA_1_1,1,NP
8000448825,5/1/2019 11:05,5/1/2019,SYNERGY SYSTEMS & SOLUTION,24,DELT1,273303,830605,BP1606,ODA_1_1,1,NP
2000654758,5/1/2019 12:15,5/1/2019,RETAIL,30,NOIT1,325204,830606,BP1228,ODA_1_1,1,NP
8000775866,5/1/2019 13:39,5/1/2019,Baggit,15,BOMT2,122103,830608,BP1427,ODA_1_1,1,NP
1003372884,5/1/2019 12:14,5/1/2019,ITC LTD-KOLKATA,17,DELT1,325205,830609,BP1228,ODA_3_5,3,DNP
1002650074,5/1/2019 12:14,5/1/2019,Kinetic Green Energy & Power Solution ltd,34.52,PNQT2,325205,830609,BP1228,ODA_3_5,3,DNP
2000863703,5/1/2019 11:23,5/1/2019,RETAIL,160,MAAT2,501203,830615,BP1550,ODA_1_1,1,NP
1003372696,5/1/2019 11:18,5/1/2019,ITC LTD-KOLKATA,58,DELT1,226201,830618,BP1011,ODA_1_1,1,NP
1003372776,5/1/2019 11:18,5/1/2019,ITC LTD-KOLKATA,7,DELT1,226201,830618,BP1011,ODA_1_1,1,NP
8000260644,5/1/2019 11:07,5/1/2019,RETAIL,16,BOMT2,312622,830623,BP1499,ODA_3_5,3,DNP
6000120100,5/1/2019 13:39,5/1/2019,Hilti India Private Ltd,30.83,BOMT1,122103,830632,BP1427,ODA_1_1,1,NP
8000632859,5/1/2019 11:18,5/1/2019,SDPL,60,DELT1,305814,830640,BP1274,ODA_2_2,2,NP
1003060788,5/1/2019 11:23,5/1/2019,Sun Pharmaceutical Industries Ltd.,40,BOMT1,262001,830645,BP1512,ODA_2_2,2,NP
8000645064,5/1/2019 11:23,5/1/2019,RETAIL,98,BOMT2,262001,830645,BP1512,ODA_2_2,2,NP
1003187942,5/1/2019 11:23,5/1/2019,M Junction,1,DELT1,262302,830645,BP1512,ODA_1_1,1,NP
1003187949,5/1/2019 11:23,5/1/2019,M Junction,1,DELT1,262001,830645,BP1512,ODA_2_2,2,NP
1003097474,5/1/2019 12:49,5/1/2019,Jet Inks Private Limited,15,MAAT2,334001,830651,BP1226,ODA_1_1,1,NP
1002659287,5/1/2019 12:49,5/1/2019,Reliance Retail Limited (Projects),302,PNQT2,334001,830651,BP1226,ODA_1_1,1,NP
8000769086,5/1/2019 12:49,5/1/2019,White Field Impex,100,BOMT1,334001,830651,BP1226,ODA_1_1,1,NP
2000848526,5/1/2019 12:49,5/1/2019,J.K.FILES (INDIA) LIMITED,126,BOMT1,334001,830651,BP1226,ODA_1_1,1,NP
8000799897,5/1/2019 12:49,5/1/2019,RETAIL,50,LKOT1,334001,830651,BP1226,ODA_1_1,1,NP
1003372745,5/1/2019 12:49,5/1/2019,ITC LTD-KOLKATA,7,DELT1,334001,830651,BP1226,ODA_1_1,1,NP
1003169244,5/1/2019 12:49,5/1/2019,HCL Infosystems Ltd,50,DELT1,334001,830651,BP1226,ODA_1_1,1,NP
8000633756,5/1/2019 11:44,5/1/2019,RETAIL,36,IDRT1,147101,830653,BP1515,ODA_1_1,1,NP
2000821311,5/1/2019 11:44,5/1/2019,RETAIL,85,IDRT1,147101,830653,BP1515,ODA_1_1,1,NP
1003375310,5/1/2019 11:24,5/1/2019,Continental Coffee Ltd Unit 2,85,HYDT1,305801,830654,BP1274,ODA_1_1,1,NP
1003372754,5/1/2019 11:24,5/1/2019,ITC LTD-KOLKATA,30,DELT1,305801,830654,BP1274,ODA_1_1,1,NP
8000769024,5/1/2019 11:24,5/1/2019,VEE TEE AUTO MFG.CO.PVT.LTD.,129,BOMT1,577501,830656,BP1628,ODA_1_1,1,NP
1003375301,5/1/2019 11:56,5/1/2019,Rockwell Industries Ltd,218,HYDT1,804408,830671,BP1501,ODA_2_2,2,NP
1003007262,5/1/2019 11:51,5/1/2019,Symrise Private Limited - Fragrance,3331,MAAT2,477116,830685,BP1256,ODA_2_2,2,NP
1003187073,5/1/2019 11:46,5/1/2019,M Junction,5,DELT1,281306,830688,BP1397,ODA_1_1,1,NP
2000821337,5/1/2019 11:58,5/1/2019,RETAIL,84,IDRT1,151204,830700,BP1242,ODA_2_2,2,NP
2000821338,5/1/2019 11:58,5/1/2019,RETAIL,84,IDRT1,152026,830700,BP1242,ODA_2_2,2,NP
8000760781,5/1/2019 11:58,5/1/2019,CAPITAL BUSINESS GROUP,20,DELT1,151203,830700,BP1242,ODA_2_2,2,NP
8000648794,5/1/2019 12:01,5/1/2019,RETAIL,100,NOIT1,361350,830702,BP1022,ODA_5_7,5,DNP
2000764077,5/1/2019 12:21,5/1/2019,RETAIL,500,IDRT1,136118,830703,BP1459,ODA_1_1,1,NP
1003169066,5/1/2019 12:08,5/1/2019,COMAC INDIA PVT LTD,190,DELT1,361350,830716,BP1022,ODA_5_7,5,DNP
1003330375,5/1/2019 13:13,5/1/2019,KWE - ISUZU,40,MAAT2,144401,830731,BP1052,ODA_1_1,1,NP
1003350222,5/1/2019 13:13,5/1/2019,ORIENT Electric Limited Switch Gears,45,NOIT1,144401,830731,BP1052,ODA_1_1,1,NP
1003327133,5/1/2019 12:27,5/1/2019,Godrej& Boyce,1,BOMT1,483501,830734,BP1521,ODA_3_7,3,DNP
1002393745,5/1/2019 12:27,5/1/2019,Royal Inks & Equipments Pvt Ltd,670,PNQT2,483880,830734,BP1521,ODA_4_7,4,DNP
1003106056,5/1/2019 12:27,5/1/2019,FERM INDIA,73,BLRT1,483501,830734,BP1521,ODA_3_7,3,DNP
1003388005,5/1/2019 12:27,5/1/2019, Orient Electric Ltd (Lighting),79,NAGT1,483501,830734,BP1521,ODA_3_7,3,DNP
2000829791,5/1/2019 12:41,5/1/2019,RETAIL,180,DELT1,273412,830743,BP1685,ODA_2_2,2,NP
8000632862,5/1/2019 12:41,5/1/2019,SDPL,60,DELT1,273402,830743,BP1685,ODA_2_2,2,NP
1003116075,5/1/2019 13:58,5/1/2019,Future Style Lab Limited,12,DELT1,226501,830752,BP1127,ODA_1_1,1,NP
8000775587,5/1/2019 13:14,5/1/2019,J.K.FILES (INDIA) LIMITED,65,BOMT1,143505,830753,BP1376,ODA_1_1,1,NP
8000775594,5/1/2019 13:14,5/1/2019,J.K.FILES (INDIA) LIMITED,28,BOMT1,143505,830753,BP1376,ODA_1_1,1,NP
2000874178,5/1/2019 13:15,5/1/2019,RETAIL,36,HYDT1,143511,830757,BP1376,ODA_1_1,1,NP
8000719160,5/1/2019 12:44,5/1/2019,VEE TEE AUTO MFG.CO.PVT.LTD.,26,BOMT1,251201,830758,BP1309,ODA_1_1,1,NP
8000719173,5/1/2019 12:44,5/1/2019,VEE TEE AUTO MFG.CO.PVT.LTD.,35,BOMT1,251201,830758,BP1309,ODA_1_1,1,NP
1003378358,5/1/2019 12:44,5/1/2019,ETHICS INNOVATIONS PVT. LTD.,135.8,DELT1,251201,830758,BP1309,ODA_1_1,1,NP
2000829211,5/1/2019 12:42,5/1/2019,RETAIL,100,DELT1,227409,830766,BP1365,ODA_1_1,1,NP
1003299376,5/1/2019 12:40,5/1/2019,Schwing Stetter India Private Limtied,100,MAAT1,515110,830767,BP1637,ODA_2_2,2,NP
1003111643,5/1/2019 23:58,5/1/2019,LANDIS,28,CCUT1,503001,830770,BP1605,ODA_1_2,1,NP
1003153838,5/1/2019 23:58,5/1/2019,Sri Sai Enterprises,200,DELT1,503001,830770,BP1605,ODA_1_2,1,NP
1003118819,5/1/2019 13:15,5/1/2019,DORMA INDIA PRIVATE LIMITED,5,MAAT2,392130,830784,BP1298,ODA_2_2,2,NP
1003309832,5/1/2019 13:41,5/1/2019,New JMN Roadlink,309,AMDT1,248197,830787,BP1025,ODA_1_1,1,NP
1003000160,5/1/2019 13:41,5/1/2019,IFF - Flavour,510,MAAT2,248197,830787,BP1025,ODA_1_1,1,NP
1002807192,5/1/2019 13:41,5/1/2019,DKSH INDIA PRIVATE LIMITED,1000,BOMT1,248197,830787,BP1025,ODA_1_1,1,NP
1002959100,5/1/2019 13:41,5/1/2019,HCL Infosystems Ltd,1,DELT1,248197,830787,BP1025,ODA_1_1,1,NP
1002170695,5/1/2019 13:50,5/1/2019,ORIENT ELECTRIC  LTD FANS,684,CCUT1,393110,830795,BP1298,ODA_1_1,1,NP
1002170696,5/1/2019 13:50,5/1/2019,ORIENT ELECTRIC  LTD FANS,275,CCUT1,393110,830795,BP1298,ODA_1_1,1,NP
1003036938,5/1/2019 22:42,5/1/2019,DB Schenker India Pvt Ltd,725,BOMT1,682006,830802,BP1039,ODA_1_1,1,NP
8000753208,5/1/2019 13:36,5/1/2019,DELIGHT FILTRATION PVT LTD,468,DELT1,454660,830819,BP1147,ODA_4_7,4,DNP
1003138626,5/1/2019 13:46,5/1/2019,Safari digital education initiatives pvt. ltd.,30,NOIT1,323601,830833,BP1228,ODA_1_1,1,NP
2000844903,5/1/2019 14:13,5/1/2019,RETAIL,750,DELT1,530045,830840,BP1705,ODA_1_1,1,NP
8000799535,5/1/2019 14:28,5/1/2019,RETAIL,175,LKOT1,844101,830843,BP1501,ODA_1_1,1,NP
1002495592,5/1/2019 14:12,5/1/2019,RETAIL,225,LKOT1,142026,830860,BP1638,ODA_2_2,2,NP
1003008265,5/1/2019 14:12,5/1/2019,Bharti Foundation,241,NOIT1,141101,830860,BP1638,ODA_1_1,1,NP
8000722986,5/1/2019 14:12,5/1/2019,Dhruv Enterprises,20,BOMT2,141101,830860,BP1638,ODA_1_1,1,NP
1003154943,5/1/2019 14:33,5/1/2019,LIVGUARD BATTERIES PRIVATE LIMITED,46,DELT1,125033,830864,BP1072,ODA_1_1,1,NP
1002947577,5/1/2019 14:15,5/1/2019,Sterna Security Device Pvt Ltd,7,CJBT1,305404,830870,BP1274,ODA_2_2,2,NP
1002873535,5/1/2019 15:03,5/1/2019,Salzer Electronics Limited UNIT III,1350,CJBT1,144620,830879,BP1052,ODA_1_1,1,NP
2000852165,5/1/2019 15:21,5/1/2019,Xseed Education,16,BLRT1,262802,830912,BP1505,ODA_5_5,5,DNP
8000760116,5/1/2019 15:21,5/1/2019,CAPITAL BUSINESS GROUP,20,DELT1,262701,830912,BP1505,ODA_5_5,5,DNP
1003372641,5/1/2019 15:21,5/1/2019,ITC LTD-KOLKATA,14,DELT1,262902,830912,BP1505,ODA_6_5,6,DNP
8000799121,5/1/2019 15:21,5/1/2019,RETAIL,110,DELT1,262701,830912,BP1505,ODA_5_5,5,DNP
2000767389,5/1/2019 15:21,5/1/2019,RETAIL,40,BLRT1,262701,830912,BP1505,ODA_5_5,5,DNP
1003372690,5/1/2019 15:21,5/1/2019,ITC LTD-KOLKATA,7,DELT1,262701,830912,BP1505,ODA_5_5,5,DNP
1003372704,5/1/2019 15:21,5/1/2019,ITC LTD-KOLKATA,5,DELT1,262902,830912,BP1505,ODA_6_5,6,DNP
1003372770,5/1/2019 15:21,5/1/2019,ITC LTD-KOLKATA,10,DELT1,262701,830912,BP1505,ODA_5_5,5,DNP
2000206553,5/1/2019 15:20,5/1/2019,RETAIL,20,PNQT1,392012,830914,BP1298,ODA_1_1,1,NP
1003306004,5/1/2019 15:20,5/1/2019,Mogli Labs ( Ahmedabad ),42,AMDT1,392012,830914,BP1298,ODA_1_1,1,NP
1002897910,5/1/2019 15:56,5/1/2019,RETAIL,20,DELT1,342604,830942,BP1175,ODA_3_5,3,DNP
1002761573,5/1/2019 18:08,5/1/2019,Sekhani Industries Pvt Ltd,640,BLRT1,522649,830956,BP1100,ODA_4_5,4,DNP
2000539225,5/1/2019 16:43,5/1/2019,RETAIL,100,BLRT1,207001,830961,BP1510,ODA_3_5,3,DNP
2000520867,5/2/2019 8:38,5/2/2019,WUERTH INDUSTRIAL SERVICES PVT LTD,34,PNQT1,602106,830968,BP1596,ODA_1_1,1,NP
1002270033,5/2/2019 8:38,5/2/2019,Morgan Crucible India Ltd,1875,PNQT2,602106,830968,BP1596,ODA_1_1,1,NP
8000779483,5/2/2019 8:38,5/2/2019,FIITJEE LTD,20,DELT1,602106,830968,BP1596,ODA_1_1,1,NP
2000767991,5/1/2019 18:13,5/1/2019,RETAIL,130,BLRT1,522413,830987,BP1100,ODA_4_5,4,DNP
1003053930,5/2/2019 7:00,5/2/2019,TCNS CLOTHING COMPANY  LIMITED,9,DELT1,631213,831021,BP1596,ODA_1_1,1,NP
8000403977,5/2/2019 7:00,5/2/2019,QUIXOT MULTIMEDIA PVT LTD,71,DELT1,631213,831021,BP1596,ODA_1_1,1,NP
1003096162,5/1/2019 22:27,5/1/2019,Jet Inks Private Limited,4,MAAT2,522413,831028,BP1100,ODA_4_5,4,DNP
2000848827,5/1/2019 22:56,5/1/2019,Reliance Retail Limited (Projects),21,BOMT1,522601,831030,BP1100,ODA_4_5,4,DNP
8000799488,5/2/2019 2:05,5/2/2019,MTG Learning Media,32,DELT1,682307,831044,BP1269,ODA_1_1,1,NP
2000710697,5/2/2019 3:54,5/2/2019,RETAIL,150,DELT1,682503,831045,BP1269,ODA_1_1,1,NP
1003138713,5/2/2019 9:10,5/2/2019,CORDOVA PUBLICATIONS PVT.LTD,50,NOIT1,530041,831050,BP1669,ODA_1_1,1,NP
1003114551,5/2/2019 9:10,5/2/2019,Hector Beverages Private Limited,750,BLRT1,530041,831050,BP1669,ODA_1_1,1,NP
8000780011,5/2/2019 9:11,5/2/2019,Delta Pure Water India Pvt Ltd,140,DELT1,530048,831055,BP1669,ODA_1_1,1,NP
1002992145,5/2/2019 9:11,5/2/2019,Sekhani Industries Pvt Ltd,81,HYDT1,530048,831055,BP1669,ODA_1_1,1,NP
1003048285,5/2/2019 10:06,5/2/2019,WUERTH INDUSTRIAL SERVICES PVT LTD,40,PNQT1,389350,831075,BP1591,ODA_1_1,1,NP
8000414277,5/2/2019 10:06,5/2/2019,RETAIL,48,BLRT1,389350,831075,BP1591,ODA_1_1,1,NP
1003345208,5/2/2019 10:06,5/2/2019,Mogli Labs ( Ahmedabad ),6,AMDT1,389350,831075,BP1591,ODA_1_1,1,NP
1003345206,5/2/2019 10:06,5/2/2019,Mogli Labs ( Ahmedabad ),20,AMDT1,391510,831075,BP1591,ODA_1_1,1,NP
1002807200,5/2/2019 10:06,5/2/2019,DKSH INDIA PRIVATE LIMITED,422,BOMT1,389350,831075,BP1591,ODA_1_1,1,NP
2000856703,5/2/2019 10:02,5/2/2019,RETAIL,110,BOMT1,387630,831078,BP1478,ODA_2_2,2,NP
2000856965,5/2/2019 10:02,5/2/2019,RETAIL,55,BOMT1,387130,831078,BP1478,ODA_2_2,2,NP
2000856967,5/2/2019 10:02,5/2/2019,RETAIL,55,BOMT1,387130,831078,BP1478,ODA_2_2,2,NP
2000856981,5/2/2019 10:02,5/2/2019,RETAIL,55,BOMT1,387330,831078,BP1478,ODA_2_2,2,NP
2000819436,5/2/2019 10:41,5/2/2019,RETAIL,8,BOMT1,389230,831081,BP1203,ODA_5_7,5,DNP
1003122964,5/2/2019 2:37,5/2/2019,Flint Group India Pvt Ltd-Gujarat,1280,AMDT1,688534,831111,BP1269,ODA_1_1,1,NP
2000806086,5/2/2019 2:37,5/2/2019,RETAIL,29,NOIT1,688541,831111,BP1269,ODA_1_1,1,NP
1003003463,5/2/2019 2:37,5/2/2019,SRF,2232,MAAT2,688537,831111,BP1269,ODA_1_1,1,NP
1003168278,5/2/2019 8:25,5/2/2019,Sri Sai Enterprises,290,DELT1,533001,831115,BP1219,ODA_2_2,2,NP
8000664907,5/2/2019 8:25,5/2/2019,RETAIL,72,DELT1,533001,831115,BP1219,ODA_2_2,2,NP
1003365831,5/2/2019 8:25,5/2/2019,Cambridge University Press India Pvt Limited,170,NOIT1,533001,831115,BP1219,ODA_2_2,2,NP
1003153827,5/2/2019 8:25,5/2/2019,Sri Sai Enterprises,350,DELT1,533001,831115,BP1219,ODA_2_2,2,NP
2000829798,5/2/2019 8:25,5/2/2019,RETAIL,50,DELT1,533001,831115,BP1219,ODA_2_2,2,NP
1003172386,5/2/2019 8:25,5/2/2019,Salzer Electronics Limited UNIT III,49.5,CJBT1,533001,831115,BP1219,ODA_2_2,2,NP
1003380503,5/2/2019 8:25,5/2/2019,Diversey India Hygiene Pvt. Ltd,360,BOMT1,533001,831115,BP1219,ODA_2_2,2,NP
1002947944,5/2/2019 8:25,5/2/2019,Salzer Electronics Limited UNIT III,60.9,CJBT1,533001,831115,BP1219,ODA_2_2,2,NP
1003168187,5/2/2019 9:02,5/2/2019,Next Education - Books,936,DELT1,533239,831118,BP1219,ODA_2_2,2,NP
1003365754,5/2/2019 9:02,5/2/2019,CORDOVA PUBLICATIONS PVT.LTD,296,NOIT1,533238,831119,BP1219,ODA_1_1,1,NP
8000779413,5/2/2019 7:11,5/2/2019,Aimil India Ltd.,20,DELT1,421306,831127,BP1145,ODA_1_1,1,NP
1003036698,5/2/2019 7:11,5/2/2019,Workstore Limited,24,BOMT1,421306,831127,BP1145,ODA_1_1,1,NP
1003344876,5/2/2019 7:11,5/2/2019,TCNS CLOTHING COMPANY  LIMITED,9,DELT1,421306,831127,BP1145,ODA_1_1,1,NP
1003174333,5/2/2019 6:23,5/2/2019,SYMEGA FOOD INCREDIENTS LTD.,30,IDRT1,401405,831131,BP1034,ODA_1_1,1,NP
2000823113,5/2/2019 6:59,5/2/2019,RETAIL,108,DELT1,422601,831136,BP1416,ODA_2_2,2,NP
1002230035,5/2/2019 7:30,5/2/2019,Scope Ingredients,68,DELT1,422207,831138,BP1133,ODA_1_1,1,NP
1003370890,5/2/2019 7:30,5/2/2019,C&S ELECTRIC LTD,120,NOIT1,422403,831138,BP1133,ODA_1_1,1,NP
2000858032,5/2/2019 8:40,5/2/2019,Flipkart India Private Ltd. (ZOOM),5,BOMT1,124108,831143,BP1400,ODA_2_2,2,NP
1003167479,5/2/2019 8:40,5/2/2019,Quick Heal Technologies Limited,24,DELT1,124108,831143,BP1400,ODA_2_2,2,NP
1002337931,5/2/2019 8:13,5/2/2019,PRISM JOHNSON LIMITED,24,AMBT1,635852,831169,BP1154,ODA_3_5,3,DNP
1003315646,5/2/2019 8:13,5/2/2019,Xseed Education,510,BLRT1,635701,831169,BP1154,ODA_2_2,2,DNP
8000799114,5/2/2019 8:14,5/2/2019,RETAIL,180,DELT1,635751,831172,BP1154,ODA_3_5,3,DNP
1002508130,5/2/2019 8:14,5/2/2019,Tata International Limited ,1170,IDRT1,635802,831172,BP1154,ODA_2_2,2,DNP
8000639222,5/2/2019 9:58,5/2/2019,RETAIL,175,NOIT1,396171,831195,BP1332,ODA_1_1,1,NP
1003304624,5/2/2019 9:58,5/2/2019,Vashi Electricals Pvt. Ltd,70,BOMT1,396120,831195,BP1332,ODA_1_1,1,NP
1003172405,5/2/2019 9:53,5/2/2019,Suneha Trading Company,53.4,CJBT1,403706,831204,BP1597,ODA_1_1,1,NP
2000874170,5/2/2019 7:28,5/2/2019,RETAIL,37,HYDT1,722207,831205,BP1320,ODA_2_2,2,NP
2000851332,5/2/2019 7:28,5/2/2019,RETAIL,375,DELT1,722101,831205,BP1320,ODA_2_2,2,NP
2000568448,5/2/2019 10:50,5/2/2019,RETAIL,24.13,IDRT1,396230,831208,BP1339,ODA_1_1,1,NP
1002945177,5/2/2019 10:50,5/2/2019,3B Films Pvt. Ltd.,149,AMDT1,396230,831208,BP1339,ODA_1_1,1,NP
1003179875,5/2/2019 10:50,5/2/2019,Chemtex Speciality Limited,64,CCUT1,396230,831208,BP1339,ODA_1_1,1,NP
1002610427,5/2/2019 10:50,5/2/2019,Signode india Limited,1025,BLRT1,396240,831208,BP1339,ODA_1_1,1,NP
1001962495,5/2/2019 10:50,5/2/2019,Rasula Pharmacuiticals and Fine Chemicals,100,HYDT1,396230,831208,BP1339,ODA_1_1,1,NP
1003306283,5/2/2019 10:50,5/2/2019,FUTURISTICS PACKAGING P LTD,16,AMDT1,396230,831208,BP1339,ODA_1_1,1,NP
1003315018,5/2/2019 8:21,5/2/2019,Kings Safetywear (India) Private Limited,2,BLRT1,403507,831209,BP1426,ODA_1_1,1,NP
1003176680,5/2/2019 8:21,5/2/2019,Diversey India Hygiene Pvt. Ltd,330,BOMT1,403110,831211,BP1426,ODA_1_1,1,NP
1003176696,5/2/2019 8:21,5/2/2019,Diversey India Hygiene Pvt. Ltd,252,BOMT1,403110,831211,BP1426,ODA_1_1,1,NP
1003040238,5/2/2019 10:00,5/2/2019,Fackelmann India Kitchenware Pvt Ltd (Zoom),24,DELT1,403521,831213,BP1426,ODA_1_1,1,NP
8000671277,5/2/2019 10:00,5/2/2019,RETAIL,20,NOIT1,403501,831213,BP1426,ODA_1_1,1,NP
2000872948,5/2/2019 10:00,5/2/2019,RETAIL,80,NOIT1,403521,831213,BP1426,ODA_1_1,1,NP
1003335648,5/2/2019 10:00,5/2/2019,Mohan Clothing Company pvt ltd,9,DELT1,403521,831213,BP1426,ODA_1_1,1,NP
1003146420,5/2/2019 10:00,5/2/2019,Sleek International Pvt. Ltd.(Zoom),30,BOMT1,403521,831213,BP1426,ODA_1_1,1,NP
1003143859,5/2/2019 10:00,5/2/2019,Go Fashion India (P) Ltd,10,CJBT1,403521,831213,BP1426,ODA_1_1,1,NP
1003136680,5/2/2019 10:00,5/2/2019,Mainetti India Private Ltd,55,MAAT1,403521,831213,BP1426,ODA_1_1,1,NP
1002925350,5/2/2019 8:22,5/2/2019,BUZIL ROSSARI PVT LTD,1979,AMDT1,403511,831215,BP1426,ODA_1_1,1,NP
